charge_air_setpoint_mbar	300	exhaust_gas_setpoint_mbar	100	rail_pressure_setpoint_bar	1000	speed_setpoint_rpm	1200	Enable_Inj1	0	Duration_Inj1_usec	0	Timing_Inj1_DBTDC	50	Enable_Inj2	0	Duration_Inj2_usec	0	Timing_Inj2_DBTDC	40	Enable_Inj3	1	Duration_Inj3(MAIN)_usec	195	Timing_Inj3_DBTDC	7	GasInjectionEnable	1	GasInjDuration_usec	22500	GasInjTiming(DBTDC)	350	charge_air_pres_measured_mbar	564	charge_air_mass_flow_meas_gperh	79822	charge_air_temperature_meas_x1000degC	16709
70,726	71,788	71,588	70,630	71,301	70,814	69,847	71,237	71,045	70,446	71,876	71,445	70,015	70,462	70,878	70,853	71,709	69,495	69,615	70,167	70,462	72,292	71,844	70,957	69,775	70,326	70,294	70,111	70,486	69,903	70,158	70,390	71,397	70,758	70,398	70,342	70,766	69,791	69,711	71,205	71,030	71,109	70,023	70,957	70,910	70,135	70,694	71,133	71,189	71,045	71,629	70,319	70,319	70,422	69,951	70,982	69,511	70,190	70,973	69,479	70,151	70,853	70,790	71,205	70,590	70,303	70,821	71,452	71,125	70,782	70,398	70,103	71,173	70,199	73,098	70,934	70,646	71,493	69,959	71,516	71,030	72,084	71,677	71,900	70,007	69,672	70,957	70,966	70,462	71,245	70,821	70,710	70,638	69,624	70,119	69,663	70,446	71,357	72,267	70,733
72,459	73,378	72,499	71,709	73,242	71,868	70,869	72,251	72,163	71,405	73,322	72,220	71,085	70,950	72,539	71,812	72,595	70,454	70,910	71,709	70,862	74,256	72,874	72,826	70,989	71,030	70,982	71,452	71,397	71,277	70,271	70,910	72,211	71,445	71,732	71,764	72,411	71,333	71,085	71,620	72,347	70,694	71,365	72,874	72,156	71,613	71,500	73,170	71,980	72,308	72,507	70,446	71,301	71,389	70,526	72,299	69,615	71,181	72,539	70,247	71,077	72,211	71,932	72,906	72,971	71,876	72,260	72,914	72,156	71,397	71,636	71,237	73,362	71,828	73,897	72,707	72,060	72,899	71,133	72,163	72,451	74,129	73,553	73,498	72,012	70,670	72,324	71,597	72,108	73,274	72,819	72,563	70,726	70,654	70,494	70,614	71,205	72,283	74,200	71,919
73,841	73,993	74,025	73,194	74,847	73,473	72,627	73,697	73,314	72,955	74,688	73,298	72,962	72,723	73,809	73,354	74,017	72,723	73,026	73,713	72,851	76,166	73,505	74,320	72,755	72,842	72,923	72,923	73,457	73,122	71,652	72,276	73,673	72,571	73,618	73,282	73,985	73,114	73,457	72,755	73,402	71,700	73,218	74,496	74,057	73,729	73,122	75,071	73,593	73,530	73,705	71,972	72,883	73,098	72,131	73,218	71,620	73,098	74,336	72,347	73,066	73,777	73,186	74,081	74,640	74,065	73,425	74,272	73,473	72,411	73,298	72,651	75,215	73,905	73,618	74,408	73,841	74,224	73,218	73,985	73,514	75,167	75,127	74,928	73,841	72,627	73,402	72,971	73,713	74,879	74,360	73,785	72,507	72,547	72,060	72,787	73,242	74,200	74,863	73,486
74,320	73,306	75,055	74,049	75,055	74,320	74,129	74,528	73,466	73,881	74,808	74,033	74,400	74,360	74,057	74,145	74,608	74,480	74,488	74,856	74,840	76,852	73,354	74,504	74,033	74,456	74,720	73,753	74,983	73,881	73,178	73,729	74,615	73,314	74,608	74,049	74,432	74,081	74,887	73,514	73,761	73,489	74,249	74,744	75,215	75,039	74,216	75,487	74,808	73,945	74,815	73,666	73,881	74,168	73,561	73,514	73,618	74,336	74,887	74,065	74,552	74,344	73,889	74,113	74,576	75,008	73,586	74,480	73,913	73,410	74,113	73,370	75,591	75,111	72,826	74,872	74,520	74,297	74,776	75,135	73,705	74,792	75,814	75,055	74,249	74,265	73,602	74,249	74,129	75,103	74,400	73,553	74,448	73,825	73,450	74,272	74,751	75,503	73,857	74,314
74,329	72,763	75,103	74,424	74,424	74,624	74,815	74,464	73,178	73,809	74,448	74,392	75,055	75,351	73,881	74,560	74,863	75,294	75,375	75,271	76,381	76,772	73,258	73,833	74,879	75,430	75,678	74,057	75,446	74,297	74,224	74,615	75,143	73,505	75,008	74,168	74,208	74,560	75,503	73,641	74,097	74,983	74,608	74,265	75,103	75,542	74,704	75,008	75,375	74,017	75,646	74,895	74,161	74,792	74,536	73,386	74,624	74,824	74,400	74,728	75,071	74,232	73,833	73,577	73,098	74,831	73,602	73,937	73,370	74,224	74,152	73,466	74,704	75,278	72,635	74,648	74,161	73,809	75,566	75,950	74,017	73,537	75,814	74,879	74,097	75,335	72,691	74,368	73,913	74,256	73,346	72,819	75,574	73,977	74,001	74,728	75,143	76,205	72,675	74,487
74,584	73,018	75,239	74,815	74,193	75,151	75,343	74,464	73,498	73,969	74,360	74,847	75,694	75,678	74,113	75,343	75,191	75,598	75,670	75,175	77,364	76,525	74,256	73,713	75,262	76,277	76,166	74,184	75,710	74,560	75,119	75,407	75,510	74,049	75,143	74,265	74,304	74,528	75,598	73,921	74,200	76,030	74,911	74,017	75,135	75,550	74,983	74,496	75,710	74,392	76,581	75,718	74,624	75,262	75,183	73,857	75,023	74,879	73,905	74,783	75,455	74,329	74,033	73,849	71,988	74,600	73,625	73,777	73,618	74,992	74,249	73,785	73,905	75,063	73,498	74,632	73,817	73,985	75,846	77,068	74,472	73,242	75,990	75,111	74,025	76,077	72,667	74,232	73,905	73,721	72,771	72,819	76,062	73,953	74,265	74,744	75,287	76,389	72,778	74,704
74,720	73,825	75,598	74,560	74,432	75,151	74,951	74,744	74,528	74,368	74,999	75,455	75,398	75,294	74,352	75,726	75,335	74,792	74,887	74,456	76,940	76,357	75,550	74,025	74,976	76,166	75,974	73,793	75,782	74,272	75,487	75,047	75,311	74,728	75,151	74,193	74,384	74,136	74,903	74,736	73,977	76,461	74,808	74,033	75,367	74,712	74,911	74,193	75,591	74,496	76,701	75,926	74,432	74,664	75,135	73,929	74,831	74,632	74,240	74,360	75,287	74,783	74,288	73,833	72,276	74,360	73,593	74,232	74,496	74,856	74,288	73,969	74,464	74,815	74,576	74,847	74,017	74,760	75,391	77,044	74,208	74,161	75,655	75,095	74,136	75,670	73,537	74,776	73,953	73,729	73,058	73,489	75,814	73,609	74,496	74,592	75,430	76,141	74,344	74,777
75,487	75,008	75,814	74,145	75,008	74,815	74,249	75,223	75,199	74,840	76,166	75,430	75,087	74,688	74,712	75,910	75,215	73,682	73,793	74,760	75,510	76,717	76,389	74,815	74,944	75,798	75,542	74,392	75,558	74,113	75,143	74,072	74,951	75,199	75,478	74,448	74,704	74,297	74,216	75,151	73,985	76,197	74,320	74,584	75,934	74,592	75,008	74,704	75,247	74,696	76,788	75,591	73,609	73,881	74,799	74,480	74,249	74,344	74,648	73,705	74,600	75,686	74,632	74,145	73,705	74,392	74,416	74,951	75,398	74,728	74,240	74,120	75,902	75,015	76,181	75,023	74,824	75,694	74,983	76,006	74,688	75,398	75,655	75,119	74,672	74,960	74,576	75,462	74,704	74,552	74,001	74,480	75,199	73,138	74,872	74,584	75,630	76,118	76,150	74,936
77,332	77,308	76,813	75,630	77,116	76,141	74,976	76,884	75,734	75,966	78,490	76,389	76,030	75,806	76,405	77,068	76,829	74,464	74,783	77,052	75,670	79,233	77,612	76,965	76,597	76,740	76,573	76,541	76,245	75,375	75,582	74,456	76,014	76,062	77,036	76,150	76,461	76,102	75,439	76,173	76,261	75,966	75,591	76,573	77,444	76,701	76,445	77,476	76,701	76,357	78,250	76,022	74,208	75,287	75,870	76,277	74,392	75,822	76,125	74,504	75,159	77,428	76,325	76,102	75,678	76,325	76,613	76,860	76,604	76,181	75,598	75,446	77,771	76,829	78,490	76,756	76,892	77,795	76,134	76,509	77,060	77,235	77,667	77,387	76,270	75,910	75,782	76,381	76,629	76,836	76,205	76,205	75,750	74,336	75,902	75,630	76,389	77,603	78,186	76,377
78,809	78,738	79,233	78,202	79,696	78,642	77,444	79,081	76,845	77,612	80,495	78,482	78,218	78,282	78,530	79,057	79,856	77,267	77,619	79,376	78,275	82,228	78,833	79,153	78,282	78,362	78,697	78,338	78,474	77,332	77,283	77,283	78,929	77,332	78,745	77,803	78,490	78,210	78,426	77,867	79,153	77,340	78,027	79,233	79,536	79,417	78,682	80,415	79,672	78,745	80,119	77,180	77,068	78,242	77,691	78,410	76,349	77,979	78,825	76,765	77,675	78,697	78,642	79,208	77,811	79,089	78,530	79,344	78,586	78,314	78,098	77,292	79,313	78,865	79,967	79,049	78,913	79,912	78,250	79,552	79,081	79,640	80,814	80,711	77,867	78,043	77,371	78,186	78,666	79,680	78,226	77,659	78,043	76,749	77,483	77,651	78,210	80,335	79,208	78,560
78,922	78,554	80,822	78,881	80,702	79,632	78,674	79,560	77,707	78,402	80,495	79,848	79,025	79,752	78,938	79,465	81,094	79,033	79,169	79,480	80,319	83,322	78,570	79,401	78,210	79,041	79,960	78,210	80,263	78,043	78,123	79,480	80,663	77,739	79,049	78,275	79,041	78,586	79,928	78,625	79,401	78,793	79,153	80,064	80,359	80,032	79,440	81,094	81,150	79,121	80,663	77,651	78,809	79,760	78,170	78,586	78,075	78,809	80,559	78,202	79,297	78,738	79,265	79,608	78,538	79,872	78,586	79,984	78,945	78,913	79,137	77,675	79,984	79,504	79,208	79,760	79,137	79,752	79,305	81,805	78,770	79,919	82,092	81,725	78,450	79,033	78,162	79,353	78,770	80,383	78,682	77,675	79,792	77,795	77,930	78,442	79,480	81,581	79,281	79,346
78,194	77,531	80,247	77,787	79,824	78,793	78,186	78,474	77,899	78,130	79,392	79,488	78,818	79,265	78,410	78,881	79,856	78,697	78,841	78,498	79,967	82,548	77,891	78,761	77,539	79,009	79,536	77,188	80,055	77,787	77,803	78,993	80,064	77,267	78,658	78,035	78,386	77,979	79,208	77,835	77,523	79,208	78,586	78,793	79,967	79,041	78,777	79,808	80,399	78,123	80,271	77,851	78,466	79,009	77,914	77,348	78,418	78,490	79,608	78,250	79,089	78,098	78,226	78,298	77,875	78,905	77,515	78,945	77,962	77,955	78,458	76,701	79,816	78,993	77,827	78,993	78,226	78,338	79,153	81,270	77,667	78,793	81,102	80,183	78,234	78,913	77,771	79,185	78,123	79,240	77,923	77,172	79,680	77,324	77,587	78,186	79,736	80,990	78,642	78,714
78,418	77,276	79,337	77,188	79,065	78,266	77,707	77,923	77,907	78,035	79,113	78,969	78,945	78,713	78,194	78,609	78,554	77,962	78,290	78,362	79,608	81,924	78,178	78,690	77,723	79,313	79,161	76,988	79,544	77,651	77,483	77,715	78,873	77,140	78,713	78,091	78,027	77,507	78,378	77,340	76,437	79,321	78,250	78,306	79,768	78,577	78,123	78,961	79,585	77,483	80,399	78,482	77,731	78,202	77,827	76,756	78,035	78,218	78,394	77,907	78,530	78,146	77,499	77,260	77,092	78,250	76,996	78,082	77,380	77,435	77,883	76,302	79,792	79,041	77,483	78,777	77,675	77,731	79,256	80,144	77,628	78,139	79,912	78,642	78,250	78,818	77,364	78,729	77,995	78,242	77,340	77,212	79,049	76,804	77,387	78,003	79,504	80,191	78,697	78,286
