charge_air_setpoint_mbar	300	exhaust_gas_setpoint_mbar	100	rail_pressure_setpoint_bar	1000	speed_setpoint_rpm	1200	Enable_Inj1	0	Duration_Inj1_usec	0	Timing_Inj1_DBTDC	50	Enable_Inj2	0	Duration_Inj2_usec	0	Timing_Inj2_DBTDC	40	Enable_Inj3	1	Duration_Inj3(MAIN)_usec	178	Timing_Inj3_DBTDC	7	GasInjectionEnable	1	GasInjDuration_usec	22500	GasInjTiming(DBTDC)	350	charge_air_pres_measured_mbar	575	charge_air_mass_flow_meas_gperh	79881	charge_air_temperature_meas_x1000degC	16464
69,887	70,989	70,222	70,390	70,255	70,830	69,815	69,656	69,080	69,464	70,398	69,767	69,344	69,991	69,751	69,999	70,262	69,112	70,901	70,598	70,510	69,815	69,448	69,424	69,464	69,495	69,895	70,238	69,216	69,624	69,672	69,144	71,325	70,103	70,222	69,352	70,398	69,072	68,921	70,510	69,823	70,031	69,576	70,853	69,256	70,446	70,558	70,071	70,199	70,574	71,461	70,222	70,494	71,557	69,823	70,470	70,470	69,775	69,847	70,406	70,055	70,351	70,398	69,584	69,376	69,967	69,527	70,470	69,823	70,630	68,977	69,847	70,494	71,213	69,640	70,422	71,796	69,855	70,606	70,055	70,255	70,294	69,608	70,982	70,111	69,296	69,511	70,390	70,142	69,823	69,911	70,023	69,887	70,918	70,950	69,495	69,104	70,774	70,103	70,072
69,831	71,956	70,646	71,037	70,973	72,131	70,063	71,109	69,400	70,694	69,855	71,677	70,103	71,045	70,622	70,278	72,028	69,999	72,276	73,537	71,573	70,047	70,262	70,614	71,061	70,271	71,365	71,484	70,470	70,766	70,095	69,592	72,763	71,133	71,652	69,783	71,780	69,193	69,272	71,237	69,839	70,694	70,566	73,138	70,335	71,373	72,147	71,045	70,869	70,966	70,007	71,213	70,438	73,682	71,365	71,645	71,189	71,285	70,830	71,141	71,597	69,656	71,021	70,694	70,015	70,103	70,167	71,908	71,021	71,509	68,697	69,392	71,620	72,810	70,869	71,844	73,170	70,862	72,308	70,918	71,365	70,598	70,071	73,362	71,588	70,199	71,397	71,996	71,421	71,085	69,232	69,352	71,581	72,060	71,876	70,774	70,063	71,780	70,878	70,993
71,101	73,434	71,525	72,267	71,996	73,530	71,756	72,691	71,293	72,923	71,309	73,354	72,331	72,803	72,755	71,709	73,921	72,124	74,120	75,655	72,923	71,988	72,251	72,619	73,306	71,836	73,330	73,282	72,403	72,946	71,972	71,357	73,881	73,018	73,441	71,684	73,258	70,790	71,221	72,683	71,173	72,340	72,523	74,744	72,403	73,250	73,961	72,523	72,971	72,467	70,901	72,803	72,044	74,824	73,274	73,178	72,483	73,873	72,715	72,683	73,634	70,950	71,932	72,499	71,956	71,700	72,108	73,346	72,427	73,242	70,462	70,694	73,250	74,072	72,851	73,514	74,168	72,914	74,608	72,763	73,250	72,547	71,884	74,177	73,026	71,868	73,282	73,090	73,010	72,899	70,862	70,814	73,634	73,521	73,162	72,731	72,643	73,370	72,531	72,680
72,515	74,224	72,371	73,289	72,787	74,001	73,602	73,162	73,082	74,336	73,370	73,682	74,065	73,969	74,193	73,074	74,416	73,913	74,824	75,398	73,625	74,033	73,753	73,801	74,887	73,010	74,336	74,448	73,274	74,376	73,537	72,987	74,017	73,977	74,057	73,457	73,817	72,651	73,178	73,537	72,675	73,682	74,001	74,360	73,441	74,767	74,504	73,489	74,999	73,577	72,930	73,985	73,673	74,672	73,985	73,921	73,394	75,199	73,849	73,418	74,392	73,218	72,563	73,553	73,473	73,090	73,937	73,969	73,186	74,297	72,499	72,635	74,017	74,129	73,961	74,297	73,993	74,440	75,607	74,216	74,496	74,592	73,577	73,194	73,218	73,035	73,546	72,962	73,450	74,097	72,939	73,066	74,544	74,081	73,737	73,689	74,592	74,488	73,641	73,777
73,434	74,120	72,627	73,586	72,707	73,553	74,392	72,356	73,753	74,344	74,544	73,050	74,033	74,065	73,841	73,921	73,793	74,672	74,448	73,833	73,546	75,367	74,232	73,937	75,143	73,905	74,544	74,783	72,906	74,232	74,504	73,657	73,306	73,602	73,242	74,480	73,634	73,514	74,297	73,593	73,537	74,320	74,456	73,106	73,226	74,983	74,304	73,546	75,838	74,344	74,976	74,065	74,272	73,489	73,569	73,682	73,194	74,872	73,729	73,106	73,657	74,776	72,667	73,282	73,721	73,634	74,736	73,338	73,194	74,448	73,785	74,088	73,745	73,713	74,041	74,041	73,306	74,440	74,999	74,648	74,720	75,430	74,376	71,541	72,491	73,035	72,115	71,924	72,867	73,825	74,057	74,432	74,265	74,041	73,537	73,410	75,670	74,744	73,881	73,886
74,304	74,097	73,226	73,745	72,403	73,266	74,664	71,844	73,921	74,072	74,951	72,523	73,146	74,129	73,082	74,496	73,058	74,872	73,809	72,499	73,745	76,205	74,265	74,025	75,175	74,847	74,424	74,895	72,731	73,625	74,967	73,889	72,723	73,170	72,499	74,967	73,641	73,682	74,664	73,530	74,081	74,767	74,281	72,099	72,874	74,808	74,232	73,466	76,302	74,895	76,365	73,817	74,656	72,771	73,362	73,482	73,289	73,993	73,282	73,162	72,906	75,598	72,883	72,731	73,593	73,713	75,063	72,874	73,378	74,368	74,224	74,863	73,482	73,521	74,288	73,793	73,434	74,265	74,120	74,456	74,744	75,471	74,664	70,606	72,267	72,955	70,957	71,573	72,515	73,082	74,129	75,127	73,873	74,081	73,505	73,066	75,806	74,751	74,193	73,825
75,103	74,520	73,817	73,657	72,899	73,641	74,496	72,124	73,697	73,569	75,343	72,531	73,003	74,240	73,250	74,640	72,643	74,216	73,521	72,115	74,057	75,806	74,033	73,929	74,584	75,111	74,065	74,496	73,035	73,441	74,600	73,434	73,035	73,386	72,755	74,600	73,705	73,673	74,256	73,521	74,193	74,680	73,721	72,099	73,130	74,560	74,057	73,370	76,261	74,872	77,036	73,977	75,175	73,386	73,410	74,009	73,817	73,553	73,258	74,049	72,987	75,718	73,082	73,050	73,498	73,937	74,528	73,066	73,370	74,640	73,873	74,432	73,705	73,666	74,536	74,065	74,424	74,193	74,232	74,009	74,297	75,047	74,504	71,557	72,930	72,810	71,629	72,115	72,810	72,923	73,977	75,335	73,537	74,232	73,769	73,154	74,872	74,584	74,208	73,863
75,319	74,568	73,769	73,593	74,033	74,720	74,400	72,962	73,266	73,441	75,526	73,130	73,577	74,297	73,777	74,376	72,883	73,618	74,344	72,978	74,656	75,143	73,889	73,521	74,184	74,928	74,177	73,969	73,362	73,482	73,785	72,731	73,889	73,897	73,777	74,104	74,065	73,737	73,682	73,682	73,881	74,216	73,482	73,026	73,793	74,424	73,953	73,745	75,982	74,472	76,493	74,272	75,151	74,656	73,561	75,063	74,416	73,489	73,586	74,911	73,809	74,840	73,178	73,489	73,202	73,905	73,865	73,801	73,546	74,608	72,994	73,170	74,168	74,001	74,664	74,911	75,862	73,945	74,887	73,793	73,905	74,440	74,065	73,457	74,057	73,050	73,561	73,346	73,546	73,194	73,897	74,504	73,673	74,408	74,336	73,650	73,650	74,887	73,809	74,019
75,718	75,471	74,168	74,856	75,023	76,637	75,327	74,440	73,889	74,736	75,870	75,135	74,744	75,294	74,544	75,055	74,488	74,281	76,653	75,598	75,854	75,862	74,960	74,360	75,327	75,151	75,902	75,439	74,297	74,352	74,272	73,425	75,487	74,808	75,143	75,008	75,846	74,368	74,528	75,239	74,464	75,127	75,071	75,471	75,031	75,630	75,758	75,247	76,709	75,239	75,998	75,167	75,550	76,477	74,879	76,588	75,662	74,704	74,416	75,941	75,478	74,448	74,344	74,767	73,801	74,336	74,656	75,287	74,911	76,022	73,194	73,026	75,446	76,006	75,630	76,501	77,883	74,935	76,373	75,031	75,191	74,767	74,751	75,207	75,303	73,937	75,111	74,783	75,087	74,496	74,200	74,081	75,087	75,918	75,766	74,696	74,200	76,461	74,520	75,114
76,733	78,075	75,838	77,579	76,134	78,570	77,251	76,413	75,957	77,299	76,940	77,579	76,517	77,619	76,653	76,933	77,267	76,836	79,592	78,857	77,435	77,995	77,068	76,892	77,867	76,030	78,306	78,306	75,957	76,588	76,653	75,742	78,011	76,709	77,515	77,460	77,979	75,607	76,677	77,891	76,302	77,555	77,539	78,362	76,613	78,402	78,945	77,116	78,538	77,891	77,156	77,228	77,435	78,849	77,412	78,394	77,603	77,787	76,597	77,228	77,867	76,229	76,620	76,597	75,878	76,254	77,068	77,811	76,940	78,666	74,983	75,111	77,619	79,113	77,148	78,402	79,401	77,723	79,129	77,979	78,338	77,380	76,661	76,604	76,557	75,926	76,118	76,389	77,196	76,884	75,846	75,471	77,763	78,825	78,322	76,557	77,100	78,969	77,251	77,283
76,836	80,582	76,933	79,169	76,549	79,017	78,011	76,924	77,116	78,506	78,059	78,066	77,843	78,466	78,330	77,747	79,208	78,586	80,279	80,215	78,019	79,201	77,851	78,003	79,233	76,493	79,073	79,967	76,669	78,642	78,754	77,619	79,951	78,482	78,706	78,498	78,482	76,086	77,755	78,865	77,467	78,538	78,410	79,272	77,036	80,048	80,455	77,643	79,672	79,329	79,065	78,178	78,809	79,720	78,314	78,761	77,955	79,880	78,298	77,691	78,761	78,682	77,628	77,507	77,747	77,731	78,514	79,113	77,643	79,928	76,405	77,316	78,777	80,167	77,843	78,706	79,440	79,800	81,062	79,576	80,087	79,935	77,979	77,148	76,988	76,836	76,397	77,044	78,338	78,682	77,403	77,596	79,033	80,231	79,177	77,563	79,313	79,792	79,121	78,468
76,581	80,016	76,509	78,178	76,173	78,346	77,435	76,141	76,701	77,946	78,282	77,364	77,859	77,803	78,275	77,308	78,738	78,050	78,938	79,161	77,859	78,722	77,299	77,188	78,977	76,669	78,586	79,185	76,405	78,602	78,809	77,412	79,201	78,146	77,899	78,027	77,643	76,046	77,220	77,691	77,172	77,667	77,412	78,066	76,525	79,608	79,632	77,052	79,967	78,609	79,728	77,795	78,394	78,650	77,803	77,907	77,140	79,321	78,035	77,324	77,939	79,272	76,549	76,956	77,507	77,667	78,522	78,123	77,140	79,113	76,445	77,547	78,674	78,722	77,596	77,962	78,322	79,281	80,423	78,738	79,169	79,912	77,930	76,836	76,588	76,645	76,309	76,845	77,835	78,290	77,220	78,242	78,322	79,137	78,362	77,396	79,224	79,049	78,602	77,996
76,588	78,530	75,941	76,852	76,237	77,899	77,036	75,327	76,405	77,204	78,226	76,797	77,451	77,299	77,324	77,148	77,387	77,092	77,787	77,771	77,499	78,410	76,972	76,677	78,410	77,052	78,114	78,091	76,070	77,667	77,843	76,397	77,476	77,340	76,900	77,596	76,940	76,221	76,541	76,501	76,765	77,204	76,836	76,972	76,286	78,522	78,202	76,693	80,351	77,619	79,585	77,571	77,987	77,683	77,251	77,563	76,581	78,075	77,100	77,036	77,267	78,922	75,439	76,277	76,717	77,004	78,082	77,092	76,693	78,186	76,070	76,677	77,987	77,044	77,460	77,899	78,075	78,139	79,249	77,507	77,907	78,889	77,755	76,389	76,573	76,245	76,397	76,613	76,868	77,276	76,389	77,843	77,435	78,027	77,451	76,860	78,593	78,290	77,467	77,333
